trial_id,time_total_s,dataset,optimizer,act_funct,n_units,n_hidden_layers,dropout,batch_size,metric,metric type/class,metric value
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,Recall,Tratamiento,0.902222216129303
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,Precision,Description,0.7802197933197021
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,Precision,Sintomas,0.9272727370262146
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,Precision,Causas,0.7846890091896057
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,Precision,FactoresRiesgo,0.8901734352111816
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,Precision,Complicaciones,0.8405796885490417
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,Precision,Prevencion,0.8771929740905762
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,Precision,Diagnostico,0.9568965435028076
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,Precision,Tratamiento,0.902222216129303
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,F-Score,Description,0.6876513376142813
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,F-Score,Sintomas,0.9168539523867671
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,F-Score,Causas,0.7592592656584289
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,F-Score,FactoresRiesgo,0.8508287357987798
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,F-Score,Complicaciones,0.7388535118658224
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,F-Score,Prevencion,0.854700840279744
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,F-Score,Diagnostico,0.9673202631455784
4a911c4a,60.817596197128296,Doc2Vec_Big,Adamax,relu,136,3,0.5,8,F-Score,Tratamiento,0.902222216129303
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,loss,,0.4558297991752624
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,categorical_accuracy,,0.8502475023269653
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,F-Score,Weighted,0.8492798209190369
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,F-Score,Micro,0.8502475023269653
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,F-Score,Macro,0.8489130735397339
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Recall,Description,0.6320346593856812
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Recall,Sintomas,0.902222216129303
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Recall,Causas,0.7713004350662231
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Recall,FactoresRiesgo,0.8253968358039856
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Recall,Complicaciones,0.7613636255264282
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Recall,Prevencion,0.8333333134651184
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Recall,Diagnostico,0.9735682606697084
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Recall,Tratamiento,0.897777795791626
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Precision,Description,0.8021978139877319
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Precision,Sintomas,0.9311926364898682
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Precision,Causas,0.7926267385482788
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Precision,FactoresRiesgo,0.8863636255264282
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Precision,Complicaciones,0.8322981595993042
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Precision,Prevencion,0.9174311757087708
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Precision,Diagnostico,0.9567099809646606
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,Precision,Tratamiento,0.918181836605072
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,F-Score,Description,0.7070218134597606
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,F-Score,Sintomas,0.9164785405081346
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,F-Score,Causas,0.7818181800300423
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,F-Score,FactoresRiesgo,0.8547945210892971
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,F-Score,Complicaciones,0.7952522300853259
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,F-Score,Prevencion,0.8733624268222807
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,F-Score,Diagnostico,0.9650655040741462
6b8b373c,22.599154949188232,Doc2Vec_Big,Adamax,relu,154,1,0.2,16,F-Score,Tratamiento,0.9078651867555768
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,loss,,0.4686792492866516
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,categorical_accuracy,,0.8446782231330872
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,F-Score,Weighted,0.8431763648986816
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,F-Score,Micro,0.8446782231330872
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,F-Score,Macro,0.8426092863082886
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Recall,Description,0.5974025726318359
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Recall,Sintomas,0.9111111164093018
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Recall,Causas,0.695067286491394
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Recall,FactoresRiesgo,0.8571428656578064
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Recall,Complicaciones,0.6704545617103577
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Recall,Prevencion,0.8416666388511658
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Recall,Diagnostico,0.9867841601371764
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Recall,Tratamiento,0.8888888955116272
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Precision,Description,0.7885714173316956
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Precision,Sintomas,0.9360730648040771
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Precision,Causas,0.8333333134651184
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Precision,FactoresRiesgo,0.8709677457809448
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Precision,Complicaciones,0.921875
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Precision,Prevencion,0.8859649300575256
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Precision,Diagnostico,0.9613733887672424
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,Precision,Tratamiento,0.9049773812294006
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,F-Score,Description,0.6798029354508792
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,F-Score,Sintomas,0.9234234287932112
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,F-Score,Causas,0.7579462150820443
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,F-Score,FactoresRiesgo,0.8640000062179566
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,F-Score,Complicaciones,0.7763158003709322
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,F-Score,Prevencion,0.8632478570561901
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,F-Score,Diagnostico,0.9739130518950224
f9523a7c,66.69378089904785,Doc2Vec_Big,Adamax,relu,130,3,0.5,8,F-Score,Tratamiento,0.8968609926994439
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,loss,,0.4543140828609466
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,categorical_accuracy,,0.8558168411254883
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,F-Score,Weighted,0.8537554740905762
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,F-Score,Micro,0.8558168411254883
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,F-Score,Macro,0.8530927896499634
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Recall,Description,0.5800865888595581
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Recall,Sintomas,0.9066666960716248
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Recall,Causas,0.7443946003913879
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Recall,FactoresRiesgo,0.8518518805503845
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Recall,Complicaciones,0.6647727489471436
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Recall,Prevencion,0.8166666626930237
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Recall,Diagnostico,0.9867841601371764
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Recall,Tratamiento,0.9200000166893004
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Precision,Description,0.8121212124824524
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Precision,Sintomas,0.9230769276618958
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Precision,Causas,0.8383838534355164
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Precision,FactoresRiesgo,0.889502763748169
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Precision,Complicaciones,0.8602941036224365
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Precision,Prevencion,0.9074074029922484
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Precision,Diagnostico,0.9613733887672424
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,Precision,Tratamiento,0.907894730567932
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,F-Score,Description,0.6767676828636063
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,F-Score,Sintomas,0.91479822349696
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,F-Score,Causas,0.7885985711313893
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,F-Score,FactoresRiesgo,0.8702702858771955
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,F-Score,Complicaciones,0.7500000084645645
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,F-Score,Prevencion,0.8596491186242354
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,F-Score,Diagnostico,0.9739130518950224
9f6b77be,34.68273568153381,Doc2Vec_Big,Adamax,relu,104,2,0.5,16,F-Score,Tratamiento,0.913907289823928
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,loss,,0.4878722727298736
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,categorical_accuracy,,0.8415841460227966
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,F-Score,Weighted,0.8400617837905884
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,F-Score,Micro,0.8415841460227966
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,F-Score,Macro,0.839531421661377
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Recall,Description,0.5627705454826355
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Recall,Sintomas,0.8844444155693054
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Recall,Causas,0.6636771559715271
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Recall,FactoresRiesgo,0.8042327761650085
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Recall,Complicaciones,0.6193181872367859
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Recall,Prevencion,0.7416666746139526
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Recall,Diagnostico,0.9735682606697084
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Recall,Tratamiento,0.8933333158493042
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Precision,Description,0.8074533939361572
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Precision,Sintomas,0.934272289276123
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Precision,Causas,0.8176795840263367
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Precision,FactoresRiesgo,0.9268292784690856
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Precision,Complicaciones,0.8861788511276245
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Precision,Prevencion,0.967391312122345
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Precision,Diagnostico,0.9444444179534912
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,Precision,Tratamiento,0.9054054021835328
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,F-Score,Description,0.6632652866216947
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,F-Score,Sintomas,0.908675778553038
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,F-Score,Causas,0.7326732935691953
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,F-Score,FactoresRiesgo,0.8611897900006383
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,F-Score,Complicaciones,0.7290969901132316
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,F-Score,Prevencion,0.8396226495302798
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,F-Score,Diagnostico,0.9587852254931114
37083f8a,54.676549196243286,Doc2Vec_Big,Adamax,relu,28,1,0.5,8,F-Score,Tratamiento,0.8993288486112662
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,loss,,0.4777376651763916
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,categorical_accuracy,,0.8496286869049072
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,F-Score,Weighted,0.8486180305480957
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,F-Score,Micro,0.849628746509552
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,F-Score,Macro,0.848955512046814
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Recall,Description,0.6406926512718201
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Recall,Sintomas,0.8933333158493042
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Recall,Causas,0.6771300435066223
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Recall,FactoresRiesgo,0.8359788656234741
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Recall,Complicaciones,0.6704545617103577
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Recall,Prevencion,0.8083333373069763
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Recall,Diagnostico,0.9735682606697084
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Recall,Tratamiento,0.8933333158493042
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Precision,Description,0.7830687761306763
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Precision,Sintomas,0.9305555820465088
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Precision,Causas,0.8483145833015442
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Precision,FactoresRiesgo,0.9080459475517272
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Precision,Complicaciones,0.8872180581092834
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Precision,Prevencion,0.9065420627593994
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Precision,Diagnostico,0.9567099809646606
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,Precision,Tratamiento,0.8777292370796204
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,F-Score,Description,0.704761908352375
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,F-Score,Sintomas,0.9115646294582288
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,F-Score,Causas,0.7531171969187621
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,F-Score,FactoresRiesgo,0.8705234185128846
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,F-Score,Complicaciones,0.7637540606703984
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,F-Score,Prevencion,0.854625555852154
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,F-Score,Diagnostico,0.9650655040741462
4a277548,55.4656708240509,Doc2Vec_Big,Adamax,relu,40,1,0.5,8,F-Score,Tratamiento,0.8854625360143161
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,loss,,0.4498700201511383
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,categorical_accuracy,,0.8589109182357788
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,F-Score,Weighted,0.8570738434791565
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,F-Score,Micro,0.8589109182357788
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,F-Score,Macro,0.8562873005867004
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Recall,Description,0.6233766078948975
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Recall,Sintomas,0.9066666960716248
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Recall,Causas,0.7488788962364197
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Recall,FactoresRiesgo,0.8253968358039856
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Recall,Complicaciones,0.7045454382896423
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Recall,Prevencion,0.8166666626930237
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Recall,Diagnostico,0.9779735803604126
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Recall,Tratamiento,0.9377777576446532
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Precision,Description,0.822857141494751
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Precision,Sintomas,0.9147982001304626
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Precision,Causas,0.8520408272743225
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Precision,FactoresRiesgo,0.8914285898208618
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Precision,Complicaciones,0.8611111044883728
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Precision,Prevencion,0.9074074029922484
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Precision,Diagnostico,0.9610389471054076
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,Precision,Tratamiento,0.905579388141632
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,F-Score,Description,0.7093595953815472
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,F-Score,Sintomas,0.9107142975019308
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,F-Score,Causas,0.7971360273809245
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,F-Score,FactoresRiesgo,0.8571428712567634
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,F-Score,Complicaciones,0.7749999874830246
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,F-Score,Prevencion,0.8596491186242354
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,F-Score,Diagnostico,0.9694323132556906
07102958,52.51764249801636,Doc2Vec_Big,Adamax,relu,72,1,0.5,8,F-Score,Tratamiento,0.9213973645008832
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,loss,,0.5000340342521667
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,categorical_accuracy,,0.8452970385551453
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,F-Score,Weighted,0.8438326120376587
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,F-Score,Micro,0.8452970385551453
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,F-Score,Macro,0.8440326452255249
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Recall,Description,0.5757575631141663
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Recall,Sintomas,0.8888888955116272
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Recall,Causas,0.6905829310417175
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Recall,FactoresRiesgo,0.8253968358039856
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Recall,Complicaciones,0.5965909361839294
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Recall,Prevencion,0.824999988079071
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Recall,Diagnostico,0.9647576808929444
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Recall,Tratamiento,0.897777795791626
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Precision,Description,0.7599999904632568
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Precision,Sintomas,0.9049773812294006
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Precision,Causas,0.8461538553237915
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Precision,FactoresRiesgo,0.9017341136932372
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Precision,Complicaciones,0.8823529481887817
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Precision,Prevencion,0.9082568883895874
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Precision,Diagnostico,0.9563318490982056
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,Precision,Tratamiento,0.8898678421974182
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,F-Score,Description,0.655172402063533
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,F-Score,Sintomas,0.8968609926994439
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,F-Score,Causas,0.7604938135225582
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,F-Score,FactoresRiesgo,0.8618784631189382
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,F-Score,Complicaciones,0.7118644283489739
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,F-Score,Prevencion,0.8646288178827752
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,F-Score,Diagnostico,0.960526287293124
27abdf14,82.20845913887024,Doc2Vec_Big,Adamax,relu,20,1,0.4,8,F-Score,Tratamiento,0.8938053190592629
7b4cdea6,54.537720680236816,Doc2Vec_Big,Adamax,relu,16,1,0.5,8,loss,,0.5919106006622314
7b4cdea6,54.537720680236816,Doc2Vec_Big,Adamax,relu,16,1,0.5,8,categorical_accuracy,,0.8261138796806335
7b4cdea6,54.537720680236816,Doc2Vec_Big,Adamax,relu,16,1,0.5,8,F-Score,Weighted,0.8242168426513672
7b4cdea6,54.537720680236816,Doc2Vec_Big,Adamax,relu,16,1,0.5,8,F-Score,Micro,0.8261138796806335
